dataset,unit_id,regime_id,capability,mechanism,mechanism_status,activation_measure,reference_cost,capability_cost,paired_cost_effect,switch_reduction,execution_agreement,evidence_source,materially_favorable,materially_adverse,counterexample_flag
Walmart,store_031__dept_092,governance_validation_q25,governance_aware_dp,switch_budget_binding,active,4.0,1729028.361243085,1868348.96919421,139320.60795112513,4.0,False,results/working/switch_budget_mechanism_audit.csv,False,True,True
Walmart,store_031__dept_095,governance_validation_q25,governance_aware_dp,switch_budget_binding,inactive,0.0,1426571.60267235,1426571.60267235,0.0,0.0,True,results/working/switch_budget_mechanism_audit.csv,False,False,False
Walmart,store_032__dept_092,governance_validation_q25,governance_aware_dp,switch_budget_binding,active,4.0,1864355.5812038155,1915687.217947131,51331.636743315496,4.0,False,results/working/switch_budget_mechanism_audit.csv,False,True,True
Walmart,store_032__dept_095,governance_validation_q25,governance_aware_dp,switch_budget_binding,active,3.0,1140388.9545340952,1133210.0523726582,-7178.902161437088,3.0,False,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_033__dept_094,governance_validation_q25,governance_aware_dp,switch_budget_binding,inactive,0.0,327854.7900448545,327854.7900448545,0.0,0.0,True,results/working/switch_budget_mechanism_audit.csv,False,False,False
Walmart,store_035__dept_072,governance_validation_q25,governance_aware_dp,switch_budget_binding,active,4.0,1573774.3789456768,1577483.361154089,3708.982208412141,4.0,False,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_036__dept_087,governance_validation_q25,governance_aware_dp,switch_budget_binding,active,1.0,6043.8332985968045,6042.8332985968045,-1.0,2.0,True,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_038__dept_002,governance_validation_q25,governance_aware_dp,switch_budget_binding,active,2.0,132145.06413671115,131949.93761578226,-195.12652092892682,4.0,False,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_039__dept_092,governance_validation_q25,governance_aware_dp,switch_budget_binding,active,4.0,1783702.384224066,1836405.8909877928,52703.50676372741,4.0,False,results/working/switch_budget_mechanism_audit.csv,False,True,True
Walmart,store_039__dept_095,governance_validation_q25,governance_aware_dp,switch_budget_binding,active,4.0,2041179.5805183891,2037701.2220635358,-3478.358454853529,4.0,False,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_040__dept_042,governance_validation_q25,governance_aware_dp,switch_budget_binding,active,4.0,66442.86542368906,66833.65011584862,390.7846921595629,5.0,False,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_040__dept_092,governance_validation_q25,governance_aware_dp,switch_budget_binding,active,2.0,1092517.4392386759,1093298.0895744609,780.6503357850015,2.0,False,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_041__dept_033,governance_validation_q25,governance_aware_dp,switch_budget_binding,inactive,0.0,625338.8337980768,625338.8337980768,0.0,0.0,True,results/working/switch_budget_mechanism_audit.csv,False,False,False
Walmart,store_041__dept_092,governance_validation_q25,governance_aware_dp,switch_budget_binding,inactive,-3.0,2550199.518179921,2550199.518179921,0.0,0.0,True,results/working/switch_budget_mechanism_audit.csv,False,False,False
Walmart,store_041__dept_095,governance_validation_q25,governance_aware_dp,switch_budget_binding,inactive,0.0,1349969.451036039,1349969.451036039,0.0,0.0,True,results/working/switch_budget_mechanism_audit.csv,False,False,False
Walmart,store_041__dept_096,governance_validation_q25,governance_aware_dp,switch_budget_binding,inactive,-1.0,73257.92791758892,73257.92791758892,0.0,0.0,True,results/working/switch_budget_mechanism_audit.csv,False,False,False
Walmart,store_042__dept_092,governance_validation_q25,governance_aware_dp,switch_budget_binding,active,4.0,1044527.9461595352,1042489.6002841499,-2038.3458753853336,4.0,False,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_043__dept_092,governance_validation_q25,governance_aware_dp,switch_budget_binding,active,3.0,876393.1322538307,866476.240944666,-9916.891309164814,3.0,False,results/working/switch_budget_mechanism_audit.csv,True,False,False
Walmart,store_044__dept_009,governance_validation_q25,governance_aware_dp,switch_budget_binding,inactive,-3.0,7794.606410669427,7794.606410669427,0.0,0.0,True,results/working/switch_budget_mechanism_audit.csv,False,False,False
Walmart,store_044__dept_017,governance_validation_q25,governance_aware_dp,switch_budget_binding,active,1.0,11872.601625842524,12081.985125833988,209.3834999914634,1.0,False,results/working/switch_budget_mechanism_audit.csv,False,True,True
Walmart,store_001__dept_038,high_switch_cost,governance_aware_dp,switch_budget_binding,active,3.0,369530.90792558616,396512.6880160095,26981.7800904233,3.0,False,results/working/switch_budget_mechanism_audit.csv,False,True,True
Walmart,store_001__dept_090,high_switch_cost,governance_aware_dp,switch_budget_binding,active,5.0,416264.9578415384,482138.6920046425,65873.73416310402,7.0,False,results/working/switch_budget_mechanism_audit.csv,False,True,True
Walmart,store_001__dept_092,high_switch_cost,governance_aware_dp,switch_budget_binding,active,2.0,845290.312323301,872338.9288528856,27048.616529584746,2.0,False,results/working/switch_budget_mechanism_audit.csv,False,True,True
Walmart,store_001__dept_095,high_switch_cost,governance_aware_dp,switch_budget_binding,active,2.0,659654.5471725066,656912.3740955832,-2742.1730769233545,2.0,False,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_001__dept_098,high_switch_cost,governance_aware_dp,switch_budget_binding,active,8.0,115437.04720219698,119910.61499234971,4473.567790152709,8.0,False,results/working/switch_budget_mechanism_audit.csv,False,True,True
Walmart,store_002__dept_038,high_switch_cost,governance_aware_dp,switch_budget_binding,active,3.0,502870.6019169568,547605.6548242103,44735.0529072535,4.0,False,results/working/switch_budget_mechanism_audit.csv,False,True,True
Walmart,store_002__dept_090,high_switch_cost,governance_aware_dp,switch_budget_binding,active,2.0,586635.5066561761,623688.0489341936,37052.542278017616,4.0,False,results/working/switch_budget_mechanism_audit.csv,False,True,True
Walmart,store_002__dept_091,high_switch_cost,governance_aware_dp,switch_budget_binding,inactive,-1.0,351970.0301153319,351970.0301153319,0.0,0.0,True,results/working/switch_budget_mechanism_audit.csv,False,False,False
Walmart,store_002__dept_092,high_switch_cost,governance_aware_dp,switch_budget_binding,active,5.0,1106375.9783573488,1525826.979110564,419451.0007532151,8.0,False,results/working/switch_budget_mechanism_audit.csv,False,True,True
Walmart,store_002__dept_095,high_switch_cost,governance_aware_dp,switch_budget_binding,active,1.0,751487.3985355188,747243.9892004495,-4243.4093350691255,3.0,False,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_003__dept_014,high_switch_cost,governance_aware_dp,switch_budget_binding,active,1.0,31973.35059774965,31776.840635708504,-196.50996204113838,1.0,False,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_003__dept_038,high_switch_cost,governance_aware_dp,switch_budget_binding,active,2.0,520121.00916962104,517878.22403546295,-2242.7851341580968,2.0,False,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_004__dept_002,high_switch_cost,governance_aware_dp,switch_budget_binding,active,6.0,588926.649797004,587077.6703097424,-1848.979487261502,7.0,False,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_004__dept_038,high_switch_cost,governance_aware_dp,switch_budget_binding,active,3.0,350570.7339317127,373785.8310217617,23215.09709004901,3.0,False,results/working/switch_budget_mechanism_audit.csv,False,True,True
Walmart,store_004__dept_072,high_switch_cost,governance_aware_dp,switch_budget_binding,active,6.0,1626312.5504094225,1627771.9357273818,1459.385317959357,6.0,False,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_004__dept_090,high_switch_cost,governance_aware_dp,switch_budget_binding,active,6.0,388434.27428545867,472110.6515034849,83676.3772180262,6.0,False,results/working/switch_budget_mechanism_audit.csv,False,True,True
Walmart,store_004__dept_092,high_switch_cost,governance_aware_dp,switch_budget_binding,inactive,-3.0,1186293.2565666991,1186293.2565666991,0.0,0.0,True,results/working/switch_budget_mechanism_audit.csv,False,False,False
Walmart,store_004__dept_095,high_switch_cost,governance_aware_dp,switch_budget_binding,active,1.0,1032445.3582453013,1030571.5856368964,-1873.7726084049789,1.0,False,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_006__dept_016,high_switch_cost,governance_aware_dp,switch_budget_binding,active,3.0,583757.4271031107,746286.2613958352,162528.83429272438,6.0,False,results/working/switch_budget_mechanism_audit.csv,False,True,True
Walmart,store_006__dept_038,high_switch_cost,governance_aware_dp,switch_budget_binding,inactive,0.0,390450.16828472057,390450.16828472057,0.0,0.0,True,results/working/switch_budget_mechanism_audit.csv,False,False,False
Walmart,store_006__dept_072,high_switch_cost,governance_aware_dp,switch_budget_binding,active,3.0,429816.48554973,431903.85048500326,2087.3649352733046,3.0,False,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_006__dept_092,high_switch_cost,governance_aware_dp,switch_budget_binding,inactive,0.0,531781.2758615345,531781.2758615345,0.0,0.0,True,results/working/switch_budget_mechanism_audit.csv,False,False,False
Walmart,store_006__dept_095,high_switch_cost,governance_aware_dp,switch_budget_binding,active,2.0,650914.5610756335,686507.6062259987,35593.04515036533,4.0,False,results/working/switch_budget_mechanism_audit.csv,False,True,True
Walmart,store_009__dept_003,high_switch_cost,governance_aware_dp,switch_budget_binding,inactive,0.0,3173343.065056981,3173343.065056981,0.0,0.0,True,results/working/switch_budget_mechanism_audit.csv,False,False,False
Walmart,store_009__dept_005,high_switch_cost,governance_aware_dp,switch_budget_binding,active,3.0,375592.47072314704,425725.94964665704,50133.47892350994,3.0,False,results/working/switch_budget_mechanism_audit.csv,False,True,True
Walmart,store_009__dept_033,high_switch_cost,governance_aware_dp,switch_budget_binding,active,3.0,49015.396327792136,49704.381500786425,688.985172994282,3.0,False,results/working/switch_budget_mechanism_audit.csv,False,True,True
Walmart,store_009__dept_038,high_switch_cost,governance_aware_dp,switch_budget_binding,active,3.0,501314.4284711893,485652.61806615046,-15661.810405038821,3.0,False,results/working/switch_budget_mechanism_audit.csv,True,False,False
Walmart,store_010__dept_002,high_switch_cost,governance_aware_dp,switch_budget_binding,inactive,-2.0,476378.9802789738,476378.9802789738,0.0,0.0,True,results/working/switch_budget_mechanism_audit.csv,False,False,False
Walmart,store_010__dept_008,high_switch_cost,governance_aware_dp,switch_budget_binding,inactive,0.0,386810.66388854774,386810.66388854774,0.0,0.0,True,results/working/switch_budget_mechanism_audit.csv,False,False,False
Walmart,store_010__dept_038,high_switch_cost,governance_aware_dp,switch_budget_binding,active,5.0,594859.1803718536,710051.7630529356,115192.58268108207,5.0,False,results/working/switch_budget_mechanism_audit.csv,False,True,True
Walmart,store_010__dept_040,high_switch_cost,governance_aware_dp,switch_budget_binding,active,1.0,634082.1072623427,634154.0358805719,71.92861822922714,1.0,False,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_010__dept_072,high_switch_cost,governance_aware_dp,switch_budget_binding,active,7.0,1088895.7267958894,1043385.1542706012,-45510.57252528833,7.0,False,results/working/switch_budget_mechanism_audit.csv,True,False,False
Walmart,store_013__dept_038,high_switch_cost,governance_aware_dp,switch_budget_binding,active,1.0,399783.58589947893,399828.35722640186,44.771326923102606,1.0,False,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_013__dept_090,high_switch_cost,governance_aware_dp,switch_budget_binding,inactive,0.0,1234407.2986337268,1234407.2986337268,0.0,0.0,True,results/working/switch_budget_mechanism_audit.csv,False,False,False
Walmart,store_013__dept_091,high_switch_cost,governance_aware_dp,switch_budget_binding,active,2.0,407696.3195571588,407777.97527985217,81.65572269342374,2.0,False,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_013__dept_092,high_switch_cost,governance_aware_dp,switch_budget_binding,active,4.0,1326201.4981937874,1360787.0888948115,34585.59070102405,4.0,False,results/working/switch_budget_mechanism_audit.csv,False,True,True
Walmart,store_013__dept_095,high_switch_cost,governance_aware_dp,switch_budget_binding,active,5.0,995725.1648960076,1032243.0259561102,36517.86106010247,8.0,False,results/working/switch_budget_mechanism_audit.csv,False,True,True
Walmart,store_014__dept_002,high_switch_cost,governance_aware_dp,switch_budget_binding,inactive,0.0,424283.7910956386,424283.7910956386,0.0,0.0,True,results/working/switch_budget_mechanism_audit.csv,False,False,False
Walmart,store_014__dept_038,high_switch_cost,governance_aware_dp,switch_budget_binding,active,4.0,580892.9294792431,539506.9242114434,-41386.00526779972,4.0,False,results/working/switch_budget_mechanism_audit.csv,True,False,False
Walmart,store_014__dept_046,high_switch_cost,governance_aware_dp,switch_budget_binding,active,3.0,300268.023085428,300009.5773316227,-258.44575380528113,3.0,False,results/working/switch_budget_mechanism_audit.csv,False,False,True
Walmart,store_014__dept_072,high_switch_cost,governance_aware_dp,switch_budget_binding,inactive,0.0,1228208.3648691624,1228208.3648691624,0.0,0.0,True,results/working/switch_budget_mechanism_audit.csv,False,False,False
Walmart,store_014__dept_090,high_switch_cost,governance_aware_dp,switch_budget_binding,active,2.0,547282.8469829332,631863.8669761514,84581.01999321813,3.0,False,results/working/switch_budget_mechanism_audit.csv,False,True,True
